asdf_id,landscan_global_population.2021.sum,landscan_global_population.2020.sum,landscan_global_population.2019.sum,landscan_global_population.2018.sum,landscan_global_population.2017.sum,landscan_global_population.2016.sum,landscan_global_population.2015.sum,landscan_global_population.2014.sum,Level,gqid,shapeGroup,shapeID,shapeName,shapeType
693,23787.98001,23611.91001,23576.60001,23508.85001,24206.49001,24150.04001,24080.89001,23997.17001,ADM2,693,THA,THA-ADM2-46861878B79807244,Sra Both,ADM2
694,71324.43999,70805.58999,70723.77999,70526.73999,69159.46999,69383.28999,69151.76999,68627.50999,ADM2,694,THA,THA-ADM2-46861878B59054210,Saba Yoi,ADM2
695,115320.1097,114522.3797,114284.4597,113970.7197,111783.5997,111269.1797,110904.6997,110362.4897,ADM2,695,THA,THA-ADM2-46861878B66232900,Sadao,ADM2
696,33931.65999,33684.06999,33602.39999,33508.40999,34642.71998,34521.87998,34401.73998,34249.16998,ADM2,696,THA,THA-ADM2-46861878B41789575,Sahatsakhan,ADM2
697,60379.97003,61095.92,60936.49,60765.87,59899.24,59718.63,59515.44,59314.35,ADM2,697,THA,THA-ADM2-46861878B91376434,Sai Buri,ADM2
698,91273.35046,90611.67046,90208.18047,89639.53048,85797.17044,85136.77045,84805.59045,84175.31045,ADM2,698,THA,THA-ADM2-46861878B51453901,Sai Mai,ADM2
699,29302.80003,29091.08003,29021.90003,28939.21003,30207.27004,30127.66004,30025.05004,29926.91004,ADM2,699,THA,THA-ADM2-46861878B5613676,Sai Mun,ADM2
700,53128.53001,52581.34001,52449.80001,52304.37001,55592.55001,55505.37001,55380.52001,55365.02001,ADM2,700,THA,THA-ADM2-46861878B42404958,Sai Ngam,ADM2
701,77176.96007,76619.58007,76426.61007,76218.55007,65342.84006,65118.10006,64904.31006,64682.34006,ADM2,701,THA,THA-ADM2-46861878B61392051,Sai Noi,ADM2
702,28275.93,28106.8,28042.59,27970.86,29643.48,29547.55,29412.26,29308.55,ADM2,702,THA,THA-ADM2-46861878B51293198,Sai Thong Watthana,ADM2
703,20556.76,20403.57,20342.32,20248.72,20668.24,20605.34,20533.22,20458.55,ADM2,703,THA,THA-ADM2-46861878B53299023,Sai Yok,ADM2
704,26130.78002,25935.43002,25873.87002,25803.27002,28724.21002,27158.72002,25903.64002,25868.38002,ADM2,704,THA,THA-ADM2-46861878B49997266,Sak Lek,ADM2
705,28719.47,28505.13,28427.63,28351.22,30420.05999,30360.58,30277.87,30241.06,ADM2,705,THA,THA-ADM2-46861878B42490572,Sa Khrai,ADM2
706,23307.61001,23132.42001,23071.85001,23015.59001,24044.01001,23721.24001,23521.41001,23201.53001,ADM2,706,THA,THA-ADM2-46861878B75765651,Sam Chai,ADM2
707,56616.72997,56206.47997,56072.06997,55915.81997,56576.37997,56400.46997,56218.00997,56021.81997,ADM2,707,THA,THA-ADM2-46861878B35070385,Sam Chuk,ADM2
708,100412.0299,99687.17993,99157.08993,98882.57993,89252.83992,88991.16992,88694.63992,87827.22992,ADM2,708,THA,THA-ADM2-46861878B79660033,Sam Khok,ADM2
709,41786.55002,41522.82002,41408.11002,41287.29002,42361.30002,41619.24002,40824.73002,40251.34004,ADM2,709,THA,THA-ADM2-46861878B5885930,Sam Ngam,ADM2
710,36528.19,36267.07,36212.47,36107.26,38623.59,38518.04,38392.88,38179.34999,ADM2,710,THA,THA-ADM2-46861878B31071582,Sam Ngao,ADM2
711,238170.4202,236441.8702,235853.5002,235213.9002,206079.5502,205435.0402,204761.0202,204049.0802,ADM2,711,THA,THA-ADM2-46861878B2040835,Sam Phran,ADM2
712,60813.57006,60370.35006,60206.49006,60026.71005,63393.97006,66019.49006,65907.37006,69010.90006,ADM2,712,THA,THA-ADM2-46861878B25160738,Sam Roi Yot,ADM2
713,18925.12999,18803.92999,18689.65999,18573.55999,19324.98999,19284.37999,19219.96999,19153.61999,ADM2,713,THA,THA-ADM2-46861878B32816442,Sam Sung,ADM2
714,16846.96998,16724.39998,16775.12998,16728.51998,16834.25998,16783.97998,16729.40998,16671.17998,ADM2,714,THA,THA-ADM2-46861878B20669228,Samko,ADM2
715,23346.24001,23176.09001,23123.65001,23071.59001,24214.36001,24311.81001,24217.60001,24578.1,ADM2,715,THA,THA-ADM2-46861878B73745284,Samoeng,ADM2
716,35084.80018,34830.58017,34743.19017,34648.26017,33389.63017,33285.91017,33176.17017,33061.77017,ADM2,716,THA,THA-ADM2-46861878B69970007,Samphantawong,ADM2
717,49984.50001,49618.99001,49495.60001,49359.64001,52351.92002,52194.86002,52027.65002,51854.51001,ADM2,717,THA,THA-ADM2-46861878B75117902,Samrong,ADM2
718,44808.34002,44486.89002,44376.23002,44257.33002,46224.96002,46081.06002,45932.11002,45775.77002,ADM2,718,THA,THA-ADM2-46861878B42396040,Samrong Thap,ADM2
719,102185.6499,101468.2199,101567.7599,102204.4499,107262.0599,106203.1799,106222.5699,105627.9698,ADM2,719,THA,THA-ADM2-46861878B72149949,San Kamphaeng,ADM2
720,83947.58001,83339.12001,83145.30001,82922.44001,86840.76001,86525.72001,86155.13001,86199.41001,ADM2,720,THA,THA-ADM2-46861878B97100882,San Pa Tong,ADM2
721,97209.64994,96503.19994,96293.31993,95882.62996,100701.58,100441.78,100170.33,100359.91,ADM2,721,THA,THA-ADM2-46861878B32413615,San Sai,ADM2
722,79864.97999,79275.72999,79026.18999,78742.88999,71192.00999,71096.82999,70922.78999,70667.41999,ADM2,722,THA,THA-ADM2-46861878B32559089,Sanam Chaikhet,ADM2
723,22533.21999,22368.97999,22313.50999,22253.12999,23718.82999,23581.88999,23465.73999,23400.57999,ADM2,723,THA,THA-ADM2-46861878B3316813,Sang Khom,ADM2
724,112579.07,111735.56,111472.29,111162.86,116251.19,115595.18,115209.95,114866.11,ADM2,724,THA,THA-ADM2-46861878B59073686,Sangkha,ADM2
725,34121.60999,33794.89999,33713.12999,33606.82999,35047.8,34069.45999,34046.27998,33894.70998,ADM2,725,THA,THA-ADM2-46861878B33992660,Sangkhla Buri,ADM2
726,18940.73003,18826.81003,18312.98003,18271.48003,19416.75004,19351.19003,19448.19004,20228.94004,ADM2,726,THA,THA-ADM2-46861878B21551233,Sangkhom,ADM2
727,64180.96006,63715.62006,63537.72006,63368.30006,63090.06006,62906.69006,62698.04006,62480.40006,ADM2,727,THA,THA-ADM2-46861878B87321380,Sankha Buri,ADM2
728,37601.37001,37329.45001,37234.55001,37132.72001,38809.99001,38694.07001,38564.06001,38429.65001,ADM2,728,THA,THA-ADM2-46861878B44635081,Sanom,ADM2
729,13630.67,13532.45,13499.09,13460.48,14176.76,14109.81,14063.58,13808.53,ADM2,729,THA,THA-ADM2-46861878B91964755,Santi Suk,ADM2
730,30838.55002,30615.35002,30527.47002,30440.60002,31659.27002,31569.16002,31466.47002,31522.20002,ADM2,730,THA,THA-ADM2-46861878B97725826,Sao Hai,ADM2
731,13668.07001,13573.05001,13535.41001,13494.95001,14009.20001,13956.79001,13924.62001,14151.88001,ADM2,731,THA,THA-ADM2-46861878B30058836,Sap Yai,ADM2
732,53322.5799,52939.6199,52998.9199,53449.3999,49819.02991,49686.83991,49553.61991,49534.96991,ADM2,732,THA,THA-ADM2-46861878B76276313,Saphan Sung,ADM2
733,46897.46001,46555.22001,47143.32002,47017.22002,46839.60002,46697.37002,46548.69002,46385.01002,ADM2,733,THA,THA-ADM2-46861878B44216362,Sapphaya,ADM2
734,81722.17005,81133.86005,80586.23009,79606.50014,83589.73017,82466.78016,81933.49015,81342.52015,ADM2,734,THA,THA-ADM2-46861878B51534427,Saraphi,ADM2
735,58425.48993,58504.70993,58363.26993,58240.85993,57100.90994,56928.76994,56740.81994,56542.41994,ADM2,735,THA,THA-ADM2-46861878B22244722,Sathing Phra,ADM2
736,161041.5086,159874.1186,159472.4586,159035.9586,153774.9087,153296.3487,152790.3087,152261.3787,ADM2,736,THA,THA-ADM2-46861878B30836956,Sathorn,ADM2
737,173033.4099,171784.0499,171257.2999,170705.4099,160736.3699,159677.1999,159134.1199,158569.3299,ADM2,737,THA,THA-ADM2-46861878B27812058,Sattahip,ADM2
738,90912.27,90245.75,90043.12,89793.43,94926.68,94714.87,94412.46,93919.27001,ADM2,738,THA,THA-ADM2-46861878B3559864,Satuk,ADM2
739,36399.55005,36135.39005,36054.94005,35954.94005,36162.60005,36053.00005,35932.64005,35807.41005,ADM2,739,THA,THA-ADM2-46861878B56755650,Sawaengha,ADM2
740,30939.47999,30711.49999,30635.47999,30554.86999,31632.16999,31580.31999,31518.86999,31425.43999,ADM2,740,THA,THA-ADM2-46861878B37087147,Sawang Arom,ADM2
741,123907.6201,123009.2601,122699.8601,122366.9101,130410.5001,129873.1101,129373.9601,128967.0901,ADM2,741,THA,THA-ADM2-46861878B46963205,Sawang Daen Din,ADM2
742,21112.30002,20974.50002,20971.47002,20942.97002,23801.78003,23821.02003,23831.37003,23892.89003,ADM2,742,THA,THA-ADM2-46861878B26500192,Sawang Wirawong,ADM2
743,95102.31998,94408.72998,94177.46998,93910.18998,98226.24998,98790.48998,98480.37998,98338.87998,ADM2,743,THA,THA-ADM2-46861878B65582063,Sawankhalok,ADM2
744,74337.46004,71286.22004,71116.09004,70933.98004,68978.84004,68898.10004,68672.51004,68432.07004,ADM2,744,THA,THA-ADM2-46861878B55477614,Sawi,ADM2
745,73640.32003,73101.97003,72925.74003,72744.71003,76988.48003,76764.20003,76513.78003,76527.08003,ADM2,745,THA,THA-ADM2-46861878B58351046,Seka,ADM2
746,102402.0801,101664.8801,101413.5201,101135.6301,106035.0701,105756.0001,105429.4501,105067.4701,ADM2,746,THA,THA-ADM2-46861878B13414941,Selaphum,ADM2
747,74683.00002,74145.49002,73972.27002,73769.00002,76314.51003,76072.49003,75820.70003,75576.61003,ADM2,747,THA,THA-ADM2-46861878B55079606,Sena,ADM2
748,31145.12001,30914.50001,30861.01001,30778.31001,32438.59001,32339.84001,32232.65001,32121.23001,ADM2,748,THA,THA-ADM2-46861878B98578956,Senangkhanikhom,ADM2
749,14282.45998,14173.96998,14138.34998,14059.85998,13467.83998,13421.69998,13376.84998,13332.84998,ADM2,749,THA,THA-ADM2-46861878B42812348,Si Banphot,ADM2
750,100236.1401,99527.24006,99278.59006,98991.64006,105347.0501,104991.9001,104652.2101,104380.5401,ADM2,750,THA,THA-ADM2-46861878B17296940,Si Bun Ruang,ADM2
751,33615.24011,33356.92011,32917.20009,32803.21009,34977.9101,35044.3601,35036.9201,35255.8401,ADM2,751,THA,THA-ADM2-46861878B74680210,Si Chiang Mai,ADM2
752,78953.77998,78387.78998,78200.91998,77986.55998,81148.93998,80896.79998,80611.41998,80188.21998,ADM2,752,THA,THA-ADM2-46861878B82040560,Si Chomphu,ADM2
753,84684.86006,84067.09006,83823.09006,83544.97006,74935.17005,74703.01005,74448.73005,74274.21005,ADM2,753,THA,THA-ADM2-46861878B46904514,Sri Mahar Pho,ADM2
754,27939.37995,27745.46995,27680.65995,27614.91995,24940.47995,24862.82995,24787.19995,24584.13995,ADM2,754,THA,THA-ADM2-46861878B57823893,Si Mahosot,ADM2
755,64526.03999,63500.51999,63889.64999,63618.65999,67278.78999,67152.00999,66953.27999,66730.72999,ADM2,755,THA,THA-ADM2-46861878B29685042,Si Muang Mai,ADM2
756,31221.31003,30994.49003,30912.37003,30833.96003,31967.05003,30766.70003,30670.91003,30900.03003,ADM2,756,THA,THA-ADM2-46861878B60959874,Si Nakhon,ADM2
757,23994.87,23850.4,23767.21,23714.69,25325.53,25610.08,25535.69,25432.38,ADM2,757,THA,THA-ADM2-46861878B74581880,Sri Narong,ADM2
758,72914.50996,72389.30996,72231.75996,72038.02996,73007.20996,72781.73996,72539.07996,72303.31996,ADM2,758,THA,THA-ADM2-46861878B83342771,Si Prachan,ADM2
759,272644.6601,270666.0001,269985.4701,268641.1801,252588.3501,251313.7101,250490.9101,249583.7901,ADM2,759,THA,THA-ADM2-46861878B10293157,Si Racha,ADM2
760,36984.74,36719.22,36622.53,36522.07,38559.29,38529.89,38392.03,38264.11,ADM2,760,THA,THA-ADM2-46861878B3102365,Sri Ratana,ADM2
761,28677.69,28316.46,28253.63,28174.22,27984.17,27897.72,27808.54,27718.76,ADM2,761,THA,THA-ADM2-46861878B38850833,Si Sakhon,ADM2
762,72359.21998,71836.54998,71653.28998,71465.13998,74647.88998,74427.65998,74149.95998,73964.59998,ADM2,762,THA,THA-ADM2-46861878B84687917,Si Sam Rong,ADM2
763,97061.24003,96358.59003,96119.09003,95853.72003,100078.77,99490.73003,99114.30003,98675.40004,ADM2,763,THA,THA-ADM2-46861878B47414388,Si Satchanalai,ADM2
764,44245.99002,43925.58002,43813.71002,43693.15002,45343.62002,45146.82002,44951.79002,44801.78002,ADM2,764,THA,THA-ADM2-46861878B99843937,Si Sawat,ADM2
765,28119.67001,27916.53001,27942.71001,27976.23001,29384.50002,29355.12002,29317.80002,29214.29002,ADM2,765,THA,THA-ADM2-46861878B96177487,Si Somdet,ADM2
766,53663.09,53263.08,53130.41,52987.73,56516.65999,56332.21999,56117.63999,55901.03999,ADM2,766,THA,THA-ADM2-46861878B40864052,Si Songkhram,ADM2
767,41034.89999,40731.47999,40627.06999,40510.13999,43186.99999,43062.41999,42923.49999,42727.61999,ADM2,767,THA,THA-ADM2-46861878B52683358,Si That,ADM2
768,62922.18001,62470.73001,62377.04001,62165.21001,66198.36001,66014.36001,65793.44001,65568.92001,ADM2,768,THA,THA-ADM2-46861878B26288697,Si Thep,ADM2
769,31582.50999,31348.79999,31270.94999,31184.33999,33009.64999,32905.26999,32797.89999,32724.44999,ADM2,769,THA,THA-ADM2-46861878B26865438,Si Wilai,ADM2
770,83251.32006,82198.29005,81993.13005,82381.85001,79427.18,79159.18,78896,78623.14,ADM2,770,THA,THA-ADM2-46861878B41068212,Sichon,ADM2
771,34550.06999,34322.41999,34224.38999,34119.89999,37609.34,36175.95,35592.84,34114.11,ADM2,771,THA,THA-ADM2-46861878B84365861,Sida,ADM2
772,33210.61003,32976.09003,32894.43003,32775.23003,31773.27003,31675.41003,31573.53003,31469.18003,ADM2,772,THA,THA-ADM2-46861878B18403527,Sikao,ADM2
773,121505.5699,120629.7999,120322.3899,119999.0299,126466.1299,126106.3599,125747.3399,125516.72,ADM2,773,THA,THA-ADM2-46861878B94126219,Sikhiu,ADM2
774,114333.14,113503.22,113220.76,112911.02,118131.14,117772.35,117383.06,116977.99,ADM2,774,THA,THA-ADM2-46861878B50518127,Sikhoraphum,ADM2
775,12004.72,11913.31,11878.73,11861.53,13306.4,13274.25,13234.06,12725.81,ADM2,775,THA,THA-ADM2-46861878B30805918,Sila Lat,ADM2
776,103624.97,103879,103642.88,103424.01,101341.7,101037.42,100702.99,100356.55,ADM2,776,THA,THA-ADM2-46861878B16974026,Singha Nakhon,ADM2
777,48903.12005,48467.77005,47086.49005,46892.69006,49394.28004,48140.09004,47845.06004,47641.52004,ADM2,777,THA,THA-ADM2-46861878B43157423,Si Rin Ton,ADM2
778,63934.85001,63473.54001,63220.66001,63049.88001,66745.69002,66543.56002,66323.51002,66394.95002,ADM2,778,THA,THA-ADM2-46861878B70322675,So Phisai,ADM2
779,31641.61,31411.41,31332.22,31245.89,32420.02,32318.83,32210.56,32105.02,ADM2,779,THA,THA-ADM2-46861878B58978116,Soem Ngam,ADM2
780,62192.17,61728.72,61576.03,61402.24,64629.07,64419.85,64202.92,63841,ADM2,780,THA,THA-ADM2-46861878B83521967,Soeng Sang,ADM2
781,60964.87999,60505.26999,60268.30999,60263.03999,53339.11,53132.91,53131.16,53085.76,ADM2,781,THA,THA-ADM2-46861878B27120762,Soydow,ADM2
782,50380.72001,50018.17001,49892.08001,49757.51001,52715.53001,52565.87001,52402.27001,52042.59001,ADM2,782,THA,THA-ADM2-46861878B80800474,Somdet,ADM2
783,49869.26,49505.05,49381.34,49241.86,50831.33,50402.65,50214.31,49940.26,ADM2,783,THA,THA-ADM2-46861878B64159975,Song,ADM2
784,29182.33002,28972.54002,28899.03002,28814.89002,30715.30002,30701.48002,30649.19002,30556.59002,ADM2,784,THA,THA-ADM2-46861878B63160792,Song Dao,ADM2
785,9820.240014,9750.630014,9724.420014,9694.140014,10214.11001,10167.89002,10119.40002,10055.00001,ADM2,785,THA,THA-ADM2-46861878B92242252,Song Kwae,ADM2
786,133094,132138.74,131822.91,131464.49,132960.64,132548.52,132111.72,131694.3,ADM2,786,THA,THA-ADM2-46861878B73619810,Song Phi Nong,ADM2
787,30402.46998,30106.33998,30083.81998,30062.97998,30645.51998,30488.72998,30411.58998,29365.73997,ADM2,787,THA,THA-ADM2-46861878B36907675,Sop Moei,ADM2
788,27037.86,26850.97,26783.97,26710.47,27712.91,27633.63,27545.57,27450.42,ADM2,788,THA,THA-ADM2-46861878B13697669,Sop Prap,ADM2
789,15921.3801,15809.5401,15769.4201,15711.0801,17561.92011,17521.61011,17450.19011,17396.14011,ADM2,789,THA,THA-ADM2-46861878B73362470,Sri Nakarin,ADM2
790,102820.5197,104778.3098,104497.1298,104743.6398,104705.9298,103741.7698,103325.0898,102956.8798,ADM2,790,THA,THA-ADM2-46861878B23347591,Su-ngai Ko Lok,ADM2
791,58943.10002,58485.85002,58341.90002,58183.45002,57794.54002,57584.84001,57381.10002,57225.89001,ADM2,791,THA,THA-ADM2-46861878B32889837,Sungai Padi,ADM2
792,292325.4397,290207.6997,289481.2597,288689.0897,280719.8497,280368.0097,280023.2597,279783.1397,ADM2,792,THA,THA-ADM2-46861878B84443184,Suan Luang,ADM2
793,36854.37003,36576.89003,36475.04003,36414.27003,32140.32003,32040.64003,31928.64003,31820.47003,ADM2,793,THA,THA-ADM2-46861878B97583565,Suan Phung,ADM2
794,10221.18001,9932.090005,9922.610005,9923.660005,9859.160005,10418.59001,10385.43001,10069.33001,ADM2,794,THA,THA-ADM2-46861878B54174702,Suk Samran,ADM2
795,22792.29,22637.42,22580.2,22513.86,22376.87,22345.99,22273.39,22200.11,ADM2,795,THA,THA-ADM2-46861878B50342274,Sukhirin,ADM2
796,76169.84001,75618.08001,75441.88001,75235.40001,77304.06001,77128.55001,76927.85001,76659.73001,ADM2,796,THA,THA-ADM2-46861878B16899150,Sung Men,ADM2
797,78401.15,77836,77644.11,77434.26,81545.57,81375.42,81111,80584.86,ADM2,797,THA,THA-ADM2-46861878B57961122,Sung Noen,ADM2
798,61955.16001,61511.29001,61355.73001,61185.56001,65068.30001,64887.80001,64675.29001,64524.75001,ADM2,798,THA,THA-ADM2-46861878B7336128,Suwan Khuha,ADM2
799,97006.63002,96305.12002,96066.22002,95809.64002,100397.15,100087.84,99760.78002,99418.85002,ADM2,799,THA,THA-ADM2-46861878B95370985,Suwannaphum,ADM2
800,77550.54001,76969.76001,77034.83001,77529.30002,68998.09001,68165.07001,67590.87001,67425.75001,ADM2,800,THA,THA-ADM2-46861878B10332776,Ta Phraya,ADM2
801,65003.25004,64956.03004,64798.54004,64527.79004,63939.12004,63800.35005,63582.90005,63310.78005,ADM2,801,THA,THA-ADM2-46861878B67073354,Tak Bai,ADM2
802,38013.4,37746.89,37616.05,37514.64,39156.73,39056.06,38928.93,38794.04,ADM2,802,THA,THA-ADM2-46861878B92559957,Tak Fa,ADM2
803,116836.46,115990.01,115812.29,115492.54,120432.98,120039.53,119646.32,119249.32,ADM2,803,THA,THA-ADM2-46861878B38963171,Takhli,ADM2
804,49465.30995,49144.84995,49123.72995,49320.88994,47898.22995,47710.39995,47609.73995,47791.23997,ADM2,804,THA,THA-ADM2-46861878B21720809,Takua Pa,ADM2
805,45973.61995,45679.15994,45870.35995,46140.48995,44768.31995,44853.80995,44708.69995,44569.98995,ADM2,805,THA,THA-ADM2-46861878B35688095,Takua Thung,ADM2
806,93040.48032,92361.68032,92134.83032,91880.76032,88171.79031,87894.20031,87608.87031,87302.43031,ADM2,806,THA,THA-ADM2-46861878B20289516,Taling Chan,ADM2
807,27635.51992,27435.93992,27368.35992,27292.38992,26010.90992,25931.23992,25845.54992,25757.57992,ADM2,807,THA,THA-ADM2-46861878B9612504,Tamot,ADM2
808,32709.35996,32466.33996,33218.99996,32906.06996,35992.00995,35879.48995,35753.01995,35683.34995,ADM2,808,THA,THA-ADM2-46861878B51263981,Tan Sum,ADM2
809,20910.71002,20761.07002,20708.75002,20652.31002,22397.19002,22349.70002,22309.21002,22240.02002,ADM2,809,THA,THA-ADM2-46861878B67496355,Tao Ngoi,ADM2
810,50326.70002,49961.37002,49838.93002,49702.42002,50922.28003,50815.62003,50658.10003,50485.24003,ADM2,810,THA,THA-ADM2-46861878B60704650,Thap Khlo,ADM2
811,72800.71001,72268.33001,72086.25001,71894.12001,73641.98001,73345.85002,73121.82002,72872.14002,ADM2,811,THA,THA-ADM2-46861878B36160308,Taphan Hin,ADM2
812,78294.86005,77720.23005,77464.28005,77245.44004,82709.43005,82420.85005,81944.89006,82037.33006,ADM2,812,THA,THA-ADM2-46861878B14494619,Tha Bo,ADM2
813,55778.74998,55388.05005,55245.93005,54891.14005,53767.71005,53601.53005,53423.17005,53240.20005,ADM2,813,THA,THA-ADM2-46861878B58479832,Tha Chana,ADM2
814,33431.52002,33094.34002,33010.75002,32691.83002,32052.97002,31959.09002,31853.34002,31744.20002,ADM2,814,THA,THA-ADM2-46861878B59370686,Tha Chang,ADM2
815,13423.32999,13325.09999,13291.31999,13255.24999,13217.60999,13176.51999,13133.59999,13087.47999,ADM2,815,THA,THA-ADM2-46861878B29849701,Tha Chang,ADM2
816,33152.40003,32924.05003,32844.87003,32748.77003,34492.11003,34362.98003,34249.12003,33741.19003,ADM2,816,THA,THA-ADM2-46861878B6001113,Tha Khantho,ADM2
817,23791.45003,23599.99003,23228.77003,23156.65003,24017.94003,24095.99002,24019.70002,23936.49002,ADM2,817,THA,THA-ADM2-46861878B96232777,Tha Li,ADM2
818,32662.14002,32446.76002,32364.70002,32277.78002,33276.86002,33180.55002,33081.86002,32874.25002,ADM2,818,THA,THA-ADM2-46861878B81584848,Tha Luang,ADM2
819,83318.87001,82722.90001,82507.47001,82284.70001,74395.38001,74166.29001,73923.87001,73666.39001,ADM2,819,THA,THA-ADM2-46861878B97705793,Tha Mai,ADM2
820,134314.0501,133343.6501,133009.7901,132644.2901,137667.8701,137236.8501,136790.7701,136330.9301,ADM2,820,THA,THA-ADM2-46861878B39717481,Tha Maka,ADM2
821,107947.75,107160.8,106890.53,106598.91,109041.79,108713.05,108351.66,107994.04,ADM2,821,THA,THA-ADM2-46861878B97177183,Tha Muang,ADM2
822,24503.86001,24328.09001,24271.04001,24220.41001,23982.80001,23921.19001,23845.01001,23763.05001,ADM2,822,THA,THA-ADM2-46861878B94907842,Tha Phae,ADM2
823,44640.68006,44319.77006,44205.94006,44084.91006,45377.11006,45128.31006,44797.91006,44627.69007,ADM2,823,THA,THA-ADM2-46861878B6379937,Tha Pla,ADM2
824,62001.16997,61550.01997,61395.03997,61231.77997,63800.40997,63506.61997,63297.46997,62715.38998,ADM2,824,THA,THA-ADM2-46861878B86051220,Tha Rua,ADM2
825,73512.58,73108.47,72922.35,72725.23,70634.67,70434.96,70203.7,69939.38,ADM2,825,THA,THA-ADM2-46861878B46218946,Tha Sae,ADM2
826,109029.85,116185.04,115868.97,115489.95,111173.05,110223.5,109883.96,109775.28,ADM2,826,THA,THA-ADM2-46861878B41153418,Tha Sala,ADM2
827,65826.32995,65324.07995,67212.93994,69181.04994,73392.88994,66279.21994,66051.13994,63124.49998,ADM2,827,THA,THA-ADM2-46861878B65351740,Tha Song Yang,ADM2
828,46296.21,45968.8,45884.71,45797.01,41339.72,40927.05,40792.67,40653.54,ADM2,828,THA,THA-ADM2-46861878B76129193,Tha Ta Kieb,ADM2
829,63903.42996,63430.77996,63407.22996,63237.23996,66002.69996,66518.94996,66583.25996,66436.96996,ADM2,829,THA,THA-ADM2-46861878B91891229,Tha Tako,ADM2
830,82732.78002,82132.80002,81933.49002,81705.56002,85399.85002,85137.15002,84855.41002,84578.59002,ADM2,830,THA,THA-ADM2-46861878B37285800,Tha Tum,ADM2
831,45187.18006,44884.84006,44680.02006,44555.40006,47756.27007,47513.20007,47376.65007,47188.59005,ADM2,831,THA,THA-ADM2-46861878B71576239,Tha Uthen,ADM2
832,49696.13998,49337.34998,49216.45998,49081.33998,51676.69997,51485.96998,51310.80998,51165.88997,ADM2,832,THA,THA-ADM2-46861878B96413027,Tha Wang Pha,ADM2
833,52695.09008,52316.25008,52186.33008,52042.65008,53354.27008,53231.22008,53059.68008,52910.23008,ADM2,833,THA,THA-ADM2-46861878B647528,Tha Wung,ADM2
834,91383.47001,90710.36001,90525.74001,90435.16001,92281.36001,92030.85001,91734.33001,91952.68001,ADM2,834,THA,THA-ADM2-46861878B63754298,Tha Yang,ADM2
835,27504.69006,27308.54006,27233.75006,27159.14005,28225.35006,28141.83006,28046.83006,27954.85006,ADM2,835,THA,THA-ADM2-46861878B80682355,Thai Charoen,ADM2
836,50589.71004,50545.16003,50466.89003,50534.79002,48962.34002,48817.71002,48656.43002,48592.92001,ADM2,836,THA,THA-ADM2-46861878B69950407,Thai Muang,ADM2
837,130555.73,129537.63,129392.92,129563.93,130324.15,130054.79,129643.6,129162,ADM2,837,THA,THA-ADM2-46861878B38024947,Thalang,ADM2
838,11220.96,11147.41,11117.49,11046.94,10752.83,10798.54,10755.03,10718.5,ADM2,838,THA,THA-ADM2-46861878B29894916,Tham Phannara,ADM2
839,19375.48001,19234.91001,19306,19252.13,19104.89,19060.86,18999.95,18878.07,ADM2,839,THA,THA-ADM2-46861878B68555719,Than To,ADM2
840,272996.2704,271014.4104,270120.4104,269293.1904,239626.5003,238941.6403,238165.9803,237375.0903,ADM2,840,THA,THA-ADM2-46861878B57721,Thanyaburi,ADM2
841,29344.19001,29129.71001,29056.37001,28977.78001,28250.04001,28195.60001,28099.93001,28005.27001,ADM2,841,THA,THA-ADM2-46861878B79361110,Thap Put,ADM2
842,53272.06003,52891.07003,52629.07004,52445.57005,54313.00004,54181.59004,54003.36004,54323.97004,ADM2,842,THA,THA-ADM2-46861878B43171244,Thap Sakae,ADM2
843,36745.1,36484.32,36400.26,36304.77,37563.01,37437.79,37312.65,37187.91,ADM2,843,THA,THA-ADM2-46861878B4565926,Thap Than,ADM2
844,71293.64002,70776.13002,70597.34002,70404.40002,75474.42001,75243.76001,75002.75001,74743.03001,ADM2,844,THA,THA-ADM2-46861878B14546210,That Phanom,ADM2
845,59399.98003,58961.46003,58805.91003,58652.07003,61483.65004,61674.70003,61972.15003,61709.37003,ADM2,845,THA,THA-ADM2-46861878B53888612,Thawatchaburi,ADM2
846,69567.02018,69068.46018,68892.60018,68713.64018,66261.37017,66062.35017,65839.30017,65617.60017,ADM2,846,THA,THA-ADM2-46861878B82446315,Thawi Wattana,ADM2
847,54045.07,53656.13,53524.71,53374.32,55486.28,55307.51,55122.25,54950.47,ADM2,847,THA,THA-ADM2-46861878B20198303,Thep Sathit,ADM2
848,82124.92005,81510.78005,81274.34005,81052.46005,79479.31005,79239.29005,78975.72005,78654.96005,ADM2,848,THA,THA-ADM2-46861878B91209942,Thepha,ADM2
849,21162.17001,20996.89001,20951.43001,20874.53001,23349.04001,22331.85001,21330.49001,21273.44001,ADM2,849,THA,THA-ADM2-46861878B11466688,The Pha Rak,ADM2
850,59507.21,59074.92,58929.19,58775.58,60978.93,60844.78,60659.44,60811.77,ADM2,850,THA,THA-ADM2-46861878B72253889,Thoen,ADM2
851,79016.82004,78446.22004,78250.33004,77965.33004,82430.21005,82191.69005,81931.94005,81675.75005,ADM2,851,THA,THA-ADM2-46861878B86353967,Thoeng,ADM2
852,243488.6507,241724.4207,241156.9707,240629.9207,232757.8906,232031.3306,231268.3006,230475.6806,ADM2,852,THA,THA-ADM2-46861878B85627022,Thon Buri,ADM2
