province_id,region,province,district_id,district,year,district_meansol,district_pop
14,BKK&VIC,Bangkok,50,Bang Khae,2020,20.04028322,270908
14,BKK&VIC,Bangkok,50,Bang Khae,2021,21.71370393,272884
59,SO,Nakhon Si Thammarat,51,Bang Khan,2014,0.053203025,31359
59,SO,Nakhon Si Thammarat,51,Bang Khan,2015,0.06289175,31469
59,SO,Nakhon Si Thammarat,51,Bang Khan,2016,0.067374938,31572
59,SO,Nakhon Si Thammarat,51,Bang Khan,2017,0.089673139,31666
59,SO,Nakhon Si Thammarat,51,Bang Khan,2018,0.09203006,32879
59,SO,Nakhon Si Thammarat,51,Bang Khan,2019,0.0796072,32969
59,SO,Nakhon Si Thammarat,51,Bang Khan,2020,0.084562593,33051
59,SO,Nakhon Si Thammarat,51,Bang Khan,2021,0.091517456,32737
14,BKK&VIC,Bangkok,52,Bang Khen,2014,19.52228876,415228
14,BKK&VIC,Bangkok,52,Bang Khen,2015,21.57707027,416011
14,BKK&VIC,Bangkok,52,Bang Khen,2016,23.75904114,417339
14,BKK&VIC,Bangkok,52,Bang Khen,2017,24.89638336,418086
14,BKK&VIC,Bangkok,52,Bang Khen,2018,25.7975327,429783
14,BKK&VIC,Bangkok,52,Bang Khen,2019,26.69108823,430064
14,BKK&VIC,Bangkok,52,Bang Khen,2020,26.61537784,430620
14,BKK&VIC,Bangkok,52,Bang Khen,2021,27.07128269,433759
4,EA,Chachoengsao,53,Bang Khla,2014,1.069937529,59211
4,EA,Chachoengsao,53,Bang Khla,2015,1.231849967,59409
4,EA,Chachoengsao,53,Bang Khla,2016,1.332746644,59577
4,EA,Chachoengsao,53,Bang Khla,2017,1.439986842,59730
4,EA,Chachoengsao,53,Bang Khla,2018,1.488995681,66061
4,EA,Chachoengsao,53,Bang Khla,2019,1.619523714,66242
4,EA,Chachoengsao,53,Bang Khla,2020,1.82828051,66404
4,EA,Chachoengsao,53,Bang Khla,2021,1.998736411,66884
14,BKK&VIC,Bangkok,54,Bang Kho Laem,2014,29.38007222,202582
14,BKK&VIC,Bangkok,54,Bang Kho Laem,2015,32.34350451,203280
14,BKK&VIC,Bangkok,54,Bang Kho Laem,2016,36.02671361,203952
14,BKK&VIC,Bangkok,54,Bang Kho Laem,2017,34.85312338,204590
14,BKK&VIC,Bangkok,54,Bang Kho Laem,2018,34.82040779,211382
14,BKK&VIC,Bangkok,54,Bang Kho Laem,2019,34.2788627,211962
14,BKK&VIC,Bangkok,54,Bang Kho Laem,2020,33.51332057,212494
14,BKK&VIC,Bangkok,54,Bang Kho Laem,2021,31.86292158,214045
50,WE,Samut Songkhram,55,Bang Khon Ti,2014,1.832967037,30058
50,WE,Samut Songkhram,55,Bang Khon Ti,2015,2.028679717,30161
50,WE,Samut Songkhram,55,Bang Khon Ti,2016,1.97152941,30262
50,WE,Samut Songkhram,55,Bang Khon Ti,2017,2.472260881,30355
50,WE,Samut Songkhram,55,Bang Khon Ti,2018,2.79539847,30407
50,WE,Samut Songkhram,55,Bang Khon Ti,2019,3.098585313,30493
50,WE,Samut Songkhram,55,Bang Khon Ti,2020,3.320576888,30699
50,WE,Samut Songkhram,55,Bang Khon Ti,2021,3.791265464,30923
43,SO,Songkhla,57,Bang Klam,2014,1.439398936,24109
43,SO,Songkhla,57,Bang Klam,2015,1.520872426,24176
43,SO,Songkhla,57,Bang Klam,2016,1.758011506,24256
43,SO,Songkhla,57,Bang Klam,2017,1.934993355,24327
43,SO,Songkhla,57,Bang Klam,2018,2.12939293,24771
43,SO,Songkhla,57,Bang Klam,2019,2.185225026,24836
43,SO,Songkhla,57,Bang Klam,2020,2.270734847,24896
43,SO,Songkhla,57,Bang Klam,2021,2.535240013,25071
21,NO,Phitsanulok,58,Bang Krathum,2014,0.281182514,60366
21,NO,Phitsanulok,58,Bang Krathum,2015,0.353792988,60526
21,NO,Phitsanulok,58,Bang Krathum,2016,0.315384199,60721
21,NO,Phitsanulok,58,Bang Krathum,2017,0.454230607,60906
21,NO,Phitsanulok,58,Bang Krathum,2018,0.574812781,58109
21,NO,Phitsanulok,58,Bang Krathum,2019,0.641879985,58234
21,NO,Phitsanulok,58,Bang Krathum,2020,0.69042374,58362
21,NO,Phitsanulok,58,Bang Krathum,2021,0.899493551,58669
38,BKK&VIC,Nonthaburi,59,Bang Kruai,2014,15.1432604,113275
38,BKK&VIC,Nonthaburi,59,Bang Kruai,2015,15.79424598,113670
38,BKK&VIC,Nonthaburi,59,Bang Kruai,2016,17.06470589,114045
38,BKK&VIC,Nonthaburi,59,Bang Kruai,2017,17.91504834,114398
38,BKK&VIC,Nonthaburi,59,Bang Kruai,2018,18.19925638,132935
38,BKK&VIC,Nonthaburi,59,Bang Kruai,2019,18.9349195,133183
38,BKK&VIC,Nonthaburi,59,Bang Kruai,2020,19.67527642,133459
38,BKK&VIC,Nonthaburi,59,Bang Kruai,2021,21.07955792,134432
64,EA,Chon Buri,60,Bang Lamung,2014,8.288387295,251866
64,EA,Chon Buri,60,Bang Lamung,2015,8.529902032,252506
64,EA,Chon Buri,60,Bang Lamung,2016,8.986673322,253346
64,EA,Chon Buri,60,Bang Lamung,2017,9.496295113,254197
64,EA,Chon Buri,60,Bang Lamung,2018,9.903478762,270859
64,EA,Chon Buri,60,Bang Lamung,2019,10.77330397,270977
64,EA,Chon Buri,60,Bang Lamung,2020,11.28524405,271396
64,EA,Chon Buri,60,Bang Lamung,2021,12.57172142,273378
27,BKK&VIC,Nakhon Pathom,61,Bang Len,2014,1.211114318,105500
27,BKK&VIC,Nakhon Pathom,61,Bang Len,2015,1.413729394,105871
27,BKK&VIC,Nakhon Pathom,61,Bang Len,2016,1.495489722,106211
27,BKK&VIC,Nakhon Pathom,61,Bang Len,2017,1.739366762,106542
27,BKK&VIC,Nakhon Pathom,61,Bang Len,2018,1.82332137,122012
27,BKK&VIC,Nakhon Pathom,61,Bang Len,2019,1.967214814,122354
27,BKK&VIC,Nakhon Pathom,61,Bang Len,2020,2.030564932,122587
27,BKK&VIC,Nakhon Pathom,61,Bang Len,2021,2.172333126,123477
54,NO,Phichit,62,Bang Mun Nak,2014,0.328650131,41986
54,NO,Phichit,62,Bang Mun Nak,2015,0.380693834,42133
54,NO,Phichit,62,Bang Mun Nak,2016,0.332963012,42273
54,NO,Phichit,62,Bang Mun Nak,2017,0.449529009,41742
54,NO,Phichit,62,Bang Mun Nak,2018,0.432063113,40751
54,NO,Phichit,62,Bang Mun Nak,2019,0.44224845,40870
54,NO,Phichit,62,Bang Mun Nak,2020,0.477549874,40967
54,NO,Phichit,62,Bang Mun Nak,2021,0.586606175,41270
14,BKK&VIC,Bangkok,63,Bang Na,2014,28.7861289,207634
14,BKK&VIC,Bangkok,63,Bang Na,2015,30.87379814,208346
14,BKK&VIC,Bangkok,63,Bang Na,2016,31.91586696,209030
14,BKK&VIC,Bangkok,63,Bang Na,2017,33.27340589,209678
14,BKK&VIC,Bangkok,63,Bang Na,2018,34.19036167,220048
14,BKK&VIC,Bangkok,63,Bang Na,2019,34.98448876,220653
14,BKK&VIC,Bangkok,63,Bang Na,2020,35.43558819,221208
14,BKK&VIC,Bangkok,63,Bang Na,2021,38.91968056,222821
4,EA,Chachoengsao,64,Bang Nam Prieo,2014,0.595205096,89947
4,EA,Chachoengsao,64,Bang Nam Prieo,2015,0.683869541,94586
4,EA,Chachoengsao,64,Bang Nam Prieo,2016,0.717202759,94896
4,EA,Chachoengsao,64,Bang Nam Prieo,2017,0.912030332,95614
4,EA,Chachoengsao,64,Bang Nam Prieo,2018,1.017227456,105329
4,EA,Chachoengsao,64,Bang Nam Prieo,2019,1.04454221,105596
4,EA,Chachoengsao,64,Bang Nam Prieo,2020,1.223373226,105226
4,EA,Chachoengsao,64,Bang Nam Prieo,2021,1.469074035,105999
53,CE,Phra Nakhon Sri Ayuthaya,66,Bang Pahan,2014,2.599111288,47974
53,CE,Phra Nakhon Sri Ayuthaya,66,Bang Pahan,2015,2.825792311,47812
53,CE,Phra Nakhon Sri Ayuthaya,66,Bang Pahan,2016,3.134248565,47969
53,CE,Phra Nakhon Sri Ayuthaya,66,Bang Pahan,2017,3.409759551,48051
53,CE,Phra Nakhon Sri Ayuthaya,66,Bang Pahan,2018,3.442045396,46066
53,CE,Phra Nakhon Sri Ayuthaya,66,Bang Pahan,2019,3.714368336,46194
53,CE,Phra Nakhon Sri Ayuthaya,66,Bang Pahan,2020,3.767194804,46216
53,CE,Phra Nakhon Sri Ayuthaya,66,Bang Pahan,2021,3.922975811,46552
53,CE,Phra Nakhon Sri Ayuthaya,65,Bang Pa-In,2014,7.4042666,93593
53,CE,Phra Nakhon Sri Ayuthaya,65,Bang Pa-In,2015,7.684922196,93836
53,CE,Phra Nakhon Sri Ayuthaya,65,Bang Pa-In,2016,7.820252646,94145
53,CE,Phra Nakhon Sri Ayuthaya,65,Bang Pa-In,2017,8.413404639,94452
53,CE,Phra Nakhon Sri Ayuthaya,65,Bang Pa-In,2018,8.621136769,91441
53,CE,Phra Nakhon Sri Ayuthaya,65,Bang Pa-In,2019,8.961352015,91699
53,CE,Phra Nakhon Sri Ayuthaya,65,Bang Pa-In,2020,8.871756632,91873
53,CE,Phra Nakhon Sri Ayuthaya,65,Bang Pa-In,2021,9.09722845,92540
4,EA,Chachoengsao,67,Bang Pakong,2014,7.662593755,92655
4,EA,Chachoengsao,67,Bang Pakong,2015,7.811047486,93331
4,EA,Chachoengsao,67,Bang Pakong,2016,7.904057013,93637
4,EA,Chachoengsao,67,Bang Pakong,2017,8.576545728,93954
4,EA,Chachoengsao,67,Bang Pakong,2018,8.239557883,104112
4,EA,Chachoengsao,67,Bang Pakong,2019,8.659913916,104396
4,EA,Chachoengsao,67,Bang Pakong,2020,8.924610441,104646
4,EA,Chachoengsao,67,Bang Pakong,2021,10.59638209,105413
30,WE,Ratchaburi,68,Bang Phae,2014,1.542479473,43279
30,WE,Ratchaburi,68,Bang Phae,2015,1.662844155,43431
30,WE,Ratchaburi,68,Bang Phae,2016,1.816601104,43568
30,WE,Ratchaburi,68,Bang Phae,2017,1.926574805,43706
30,WE,Ratchaburi,68,Bang Phae,2018,2.025590261,42959
30,WE,Ratchaburi,68,Bang Phae,2019,1.998826725,43061
30,WE,Ratchaburi,68,Bang Phae,2020,2.200223966,43282
30,WE,Ratchaburi,68,Bang Phae,2021,2.598140161,43600
48,WE,Suphan Buri,71,Bang Pla Ma,2014,0.768824969,89880
48,WE,Suphan Buri,71,Bang Pla Ma,2015,0.940557372,90174
48,WE,Suphan Buri,71,Bang Pla Ma,2016,1.075865557,90470
48,WE,Suphan Buri,71,Bang Pla Ma,2017,1.212709511,90758
48,WE,Suphan Buri,71,Bang Pla Ma,2018,1.246190383,89664
48,WE,Suphan Buri,71,Bang Pla Ma,2019,1.227169317,89908
48,WE,Suphan Buri,71,Bang Pla Ma,2020,1.303544627,90144
48,WE,Suphan Buri,71,Bang Pla Ma,2021,1.42826278,90803
14,BKK&VIC,Bangkok,69,Bang Plad,2014,28.15019563,126450
14,BKK&VIC,Bangkok,69,Bang Plad,2015,27.66247451,126890
14,BKK&VIC,Bangkok,69,Bang Plad,2016,29.40674808,127308
14,BKK&VIC,Bangkok,69,Bang Plad,2017,30.68650275,127708
14,BKK&VIC,Bangkok,69,Bang Plad,2018,30.66211945,135903
14,BKK&VIC,Bangkok,69,Bang Plad,2019,31.54907645,136208
14,BKK&VIC,Bangkok,69,Bang Plad,2020,31.81300622,136513
14,BKK&VIC,Bangkok,69,Bang Plad,2021,32.68711773,137508
69,BKK&VIC,Samut Prakan,70,Bang Plee,2014,19.56878964,334009
69,BKK&VIC,Samut Prakan,70,Bang Plee,2015,19.76382903,335259
69,BKK&VIC,Samut Prakan,70,Bang Plee,2016,19.25716893,337508
69,BKK&VIC,Samut Prakan,70,Bang Plee,2017,20.07160308,340470
69,BKK&VIC,Samut Prakan,70,Bang Plee,2018,21.0027566,387732
69,BKK&VIC,Samut Prakan,70,Bang Plee,2019,22.39139703,388801
69,BKK&VIC,Samut Prakan,70,Bang Plee,2020,23.42132694,389886
69,BKK&VIC,Samut Prakan,70,Bang Plee,2021,25.16054338,392722
49,CE,Singburi,72,Bang Rachan,2014,0.808049547,35816
49,CE,Singburi,72,Bang Rachan,2015,0.954828344,35937
49,CE,Singburi,72,Bang Rachan,2016,0.988141468,36057
49,CE,Singburi,72,Bang Rachan,2017,1.093800421,36171
49,CE,Singburi,72,Bang Rachan,2018,1.171507645,36248
49,CE,Singburi,72,Bang Rachan,2019,1.252987946,36351
49,CE,Singburi,72,Bang Rachan,2020,1.367475491,36441
49,CE,Singburi,72,Bang Rachan,2021,1.529781102,36703
14,BKK&VIC,Bangkok,73,Bang Rak,2014,52.05705613,127609
14,BKK&VIC,Bangkok,73,Bang Rak,2015,55.22663292,128052
14,BKK&VIC,Bangkok,73,Bang Rak,2016,58.47133279,128475
14,BKK&VIC,Bangkok,73,Bang Rak,2017,57.97205018,128877
14,BKK&VIC,Bangkok,73,Bang Rak,2018,68.44131034,133295
14,BKK&VIC,Bangkok,73,Bang Rak,2019,66.72314576,133662
14,BKK&VIC,Bangkok,73,Bang Rak,2020,59.64923393,133998
14,BKK&VIC,Bangkok,73,Bang Rak,2021,59.62552732,134974
21,NO,Phitsanulok,74,Bang Rakam,2014,0.385235601,106514
21,NO,Phitsanulok,74,Bang Rakam,2015,0.623318264,106857
21,NO,Phitsanulok,74,Bang Rakam,2016,0.515325325,107128
21,NO,Phitsanulok,74,Bang Rakam,2017,0.910266186,107376
21,NO,Phitsanulok,74,Bang Rakam,2018,0.900221349,102479
21,NO,Phitsanulok,74,Bang Rakam,2019,1.12733508,102740
21,NO,Phitsanulok,74,Bang Rakam,2020,1.304554942,102987
21,NO,Phitsanulok,74,Bang Rakam,2021,1.291401611,103756
53,CE,Phra Nakhon Sri Ayuthaya,75,Bang Sai,2014,1.544987043,60558
53,CE,Phra Nakhon Sri Ayuthaya,75,Bang Sai,2015,1.769083578,60944
53,CE,Phra Nakhon Sri Ayuthaya,75,Bang Sai,2016,1.817409737,61153
53,CE,Phra Nakhon Sri Ayuthaya,75,Bang Sai,2017,2.003745026,61320
53,CE,Phra Nakhon Sri Ayuthaya,75,Bang Sai,2018,2.024060233,58686
53,CE,Phra Nakhon Sri Ayuthaya,75,Bang Sai,2019,2.125509143,58863
53,CE,Phra Nakhon Sri Ayuthaya,75,Bang Sai,2020,2.143605506,59015
53,CE,Phra Nakhon Sri Ayuthaya,75,Bang Sai,2021,2.261961212,59441
42,WE,Phachuap Khiri Khan,78,Bang Saphan,2014,0.661665852,67010
42,WE,Phachuap Khiri Khan,78,Bang Saphan,2015,0.712266677,66916
42,WE,Phachuap Khiri Khan,78,Bang Saphan,2016,0.65703896,67132
42,WE,Phachuap Khiri Khan,78,Bang Saphan,2017,0.770525932,67343
42,WE,Phachuap Khiri Khan,78,Bang Saphan,2018,0.862640034,65106
42,WE,Phachuap Khiri Khan,78,Bang Saphan,2019,0.917012493,64357
42,WE,Phachuap Khiri Khan,78,Bang Saphan,2020,0.956678722,64156
42,WE,Phachuap Khiri Khan,78,Bang Saphan,2021,0.979779482,64629
42,WE,Phachuap Khiri Khan,79,Bang Saphan Noi,2014,0.264278681,33186
42,WE,Phachuap Khiri Khan,79,Bang Saphan Noi,2015,0.310508464,33263
42,WE,Phachuap Khiri Khan,79,Bang Saphan Noi,2016,0.279670995,33376
42,WE,Phachuap Khiri Khan,79,Bang Saphan Noi,2017,0.36294155,33471
42,WE,Phachuap Khiri Khan,79,Bang Saphan Noi,2018,0.487044898,31842
42,WE,Phachuap Khiri Khan,79,Bang Saphan Noi,2019,0.595806737,31795
42,WE,Phachuap Khiri Khan,79,Bang Saphan Noi,2020,0.649755382,31807
42,WE,Phachuap Khiri Khan,79,Bang Saphan Noi,2021,0.676965678,32036
14,BKK&VIC,Bangkok,80,Bang Su,2014,26.70968689,182193
14,BKK&VIC,Bangkok,80,Bang Su,2015,26.55090305,182823
14,BKK&VIC,Bangkok,80,Bang Su,2016,29.07946237,183426
14,BKK&VIC,Bangkok,80,Bang Su,2017,31.46104556,183996
14,BKK&VIC,Bangkok,80,Bang Su,2018,31.53903511,195176
14,BKK&VIC,Bangkok,80,Bang Su,2019,30.29726659,195688
14,BKK&VIC,Bangkok,80,Bang Su,2020,30.56493239,196166
14,BKK&VIC,Bangkok,80,Bang Su,2021,31.82613366,197596
38,BKK&VIC,Nonthaburi,81,Bang Yai,2014,7.756259053,102181
38,BKK&VIC,Nonthaburi,81,Bang Yai,2015,8.188451106,102503
38,BKK&VIC,Nonthaburi,81,Bang Yai,2016,8.50333205,102842
38,BKK&VIC,Nonthaburi,81,Bang Yai,2017,9.007857065,103141
38,BKK&VIC,Nonthaburi,81,Bang Yai,2018,9.421986457,120266
38,BKK&VIC,Nonthaburi,81,Bang Yai,2019,9.747670598,120597
38,BKK&VIC,Nonthaburi,81,Bang Yai,2020,10.44502754,122565
38,BKK&VIC,Nonthaburi,81,Bang Yai,2021,11.25682518,123458
14,BKK&VIC,Bangkok,56,Bangkhuntien,2014,9.342038443,144358
14,BKK&VIC,Bangkok,56,Bangkhuntien,2015,10.24634457,144835
14,BKK&VIC,Bangkok,56,Bangkhuntien,2016,10.38634799,145316
14,BKK&VIC,Bangkok,56,Bangkhuntien,2017,10.76418922,145768
14,BKK&VIC,Bangkok,56,Bangkhuntien,2018,11.35512487,151374
14,BKK&VIC,Bangkok,56,Bangkhuntien,2019,11.43920643,152563
14,BKK&VIC,Bangkok,56,Bangkhuntien,2020,11.85630455,153138
14,BKK&VIC,Bangkok,56,Bangkhuntien,2021,12.88772156,154271
14,BKK&VIC,Bangkok,82,Bangkok Noi,2014,24.08120656,245644
14,BKK&VIC,Bangkok,82,Bangkok Noi,2015,26.76453448,246498
14,BKK&VIC,Bangkok,82,Bangkok Noi,2016,28.87959511,247312
14,BKK&VIC,Bangkok,82,Bangkok Noi,2017,27.75299393,248088
14,BKK&VIC,Bangkok,82,Bangkok Noi,2018,27.53273988,256419
14,BKK&VIC,Bangkok,82,Bangkok Noi,2019,28.75383782,257122
14,BKK&VIC,Bangkok,82,Bangkok Noi,2020,28.97911592,257768
14,BKK&VIC,Bangkok,82,Bangkok Noi,2021,29.45212055,259648
14,BKK&VIC,Bangkok,83,Bangkok Yai,2014,25.98698989,136339
14,BKK&VIC,Bangkok,83,Bangkok Yai,2015,26.92450766,136802
14,BKK&VIC,Bangkok,83,Bangkok Yai,2016,28.3484037,137253
14,BKK&VIC,Bangkok,83,Bangkok Yai,2017,26.85861873,137683
14,BKK&VIC,Bangkok,83,Bangkok Yai,2018,29.28584645,142186
14,BKK&VIC,Bangkok,83,Bangkok Yai,2019,31.46454503,142577
14,BKK&VIC,Bangkok,83,Bangkok Yai,2020,31.29257399,142935
14,BKK&VIC,Bangkok,83,Bangkok Yai,2021,31.5056782,143978
33,SO,Yala,84,Bannang Star,2014,0.212694552,47349
33,SO,Yala,84,Bannang Star,2015,0.22973048,47491
33,SO,Yala,84,Bannang Star,2016,0.240138016,47645
33,SO,Yala,84,Bannang Star,2017,0.308640124,47793
33,SO,Yala,84,Bannang Star,2018,0.333696424,48165
33,SO,Yala,84,Bannang Star,2019,0.287254136,48298
33,SO,Yala,84,Bannang Star,2020,0.362953186,48551
33,SO,Yala,84,Bannang Star,2021,0.570220051,48906
2,NO,Nakhon Sawan,85,Banphot Phisai,2014,0.188451567,86498
2,NO,Nakhon Sawan,85,Banphot Phisai,2015,0.239067028,86801
2,NO,Nakhon Sawan,85,Banphot Phisai,2016,0.22756547,87093
2,NO,Nakhon Sawan,85,Banphot Phisai,2017,0.293197634,87379
2,NO,Nakhon Sawan,85,Banphot Phisai,2018,0.31206878,83745
2,NO,Nakhon Sawan,85,Banphot Phisai,2019,0.32801185,83978
2,NO,Nakhon Sawan,85,Banphot Phisai,2020,0.369313238,84199
2,NO,Nakhon Sawan,85,Banphot Phisai,2021,0.523304469,84810
33,SO,Yala,87,Batong,2014,0.206261136,54223
33,SO,Yala,87,Batong,2015,0.19290368,54387
33,SO,Yala,87,Batong,2016,0.22433659,54577
33,SO,Yala,87,Batong,2017,0.240548149,54730
33,SO,Yala,87,Batong,2018,0.277890094,55121
33,SO,Yala,87,Batong,2019,0.257030415,55271
33,SO,Yala,87,Batong,2020,0.298826113,55407
33,SO,Yala,87,Batong,2021,0.379771541,55808
12,NE,Si Sa Ket,86,Benchalak,2014,0.087448032,37837
12,NE,Si Sa Ket,86,Benchalak,2015,0.098975955,37922
12,NE,Si Sa Ket,86,Benchalak,2016,0.091046942,38032
12,NE,Si Sa Ket,86,Benchalak,2017,0.145616958,38154
12,NE,Si Sa Ket,86,Benchalak,2018,0.16596688,33098
12,NE,Si Sa Ket,86,Benchalak,2019,0.185490032,33173
12,NE,Si Sa Ket,86,Benchalak,2020,0.451568599,33251
12,NE,Si Sa Ket,86,Benchalak,2021,0.535370756,33485
70,NO,Nan,88,Bo Klue,2014,0.01183516,12382
70,NO,Nan,88,Bo Klue,2015,0.01144408,12588
70,NO,Nan,88,Bo Klue,2016,0.010041786,12560
70,NO,Nan,88,Bo Klue,2017,0.018518711,12531
70,NO,Nan,88,Bo Klue,2018,0.026803561,11921
70,NO,Nan,88,Bo Klue,2019,0.043482295,11956
70,NO,Nan,88,Bo Klue,2020,0.052693682,12032
70,NO,Nan,88,Bo Klue,2021,0.064621167,12119
73,WE,Kanchanaburi,89,Bo Phloi,2014,0.219954107,56902
73,WE,Kanchanaburi,89,Bo Phloi,2015,0.233438651,57096
73,WE,Kanchanaburi,89,Bo Phloi,2016,0.233616709,57262
73,WE,Kanchanaburi,89,Bo Phloi,2017,0.291177653,57425
73,WE,Kanchanaburi,89,Bo Phloi,2018,0.281695965,55272
73,WE,Kanchanaburi,89,Bo Phloi,2019,0.27482634,55423
73,WE,Kanchanaburi,89,Bo Phloi,2020,0.278476966,55558
73,WE,Kanchanaburi,89,Bo Phloi,2021,0.331232339,55965
29,EA,Trat,90,Bo Rai,2014,0.059971875,44762
29,EA,Trat,90,Bo Rai,2015,0.077566941,44917
29,EA,Trat,90,Bo Rai,2016,0.086310253,45056
29,EA,Trat,90,Bo Rai,2017,0.106835458,45198
29,EA,Trat,90,Bo Rai,2018,0.110063816,49876
29,EA,Trat,90,Bo Rai,2019,0.127782627,50284
29,EA,Trat,90,Bo Rai,2020,0.135617894,50645
29,EA,Trat,90,Bo Rai,2021,0.166338906,51034
64,EA,Chon Buri,91,Bo Thong,2014,0.195661289,67622
64,EA,Chon Buri,91,Bo Thong,2015,0.223794495,67827
64,EA,Chon Buri,91,Bo Thong,2016,0.257761101,68051
64,EA,Chon Buri,91,Bo Thong,2017,0.342904344,68202
64,EA,Chon Buri,91,Bo Thong,2018,0.389054173,72326
64,EA,Chon Buri,91,Bo Thong,2019,0.396294662,72528
64,EA,Chon Buri,91,Bo Thong,2020,0.472263725,72730
64,EA,Chon Buri,91,Bo Thong,2021,0.627113407,73255
46,NE,Maha Sarakham,92,Borabu,2014,0.323551733,92969
46,NE,Maha Sarakham,92,Borabu,2015,0.407255106,93309
46,NE,Maha Sarakham,92,Borabu,2016,0.424682806,93695
46,NE,Maha Sarakham,92,Borabu,2017,0.614256816,94122
46,NE,Maha Sarakham,92,Borabu,2018,0.592726804,92757
46,NE,Maha Sarakham,92,Borabu,2019,0.64160605,93723
46,NE,Maha Sarakham,92,Borabu,2020,0.723843116,94484
46,NE,Maha Sarakham,92,Borabu,2021,0.784371293,95191
5,NE,Surin,95,Bua Chet,2014,0.049494062,31303
5,NE,Surin,95,Bua Chet,2015,0.049624158,31411
5,NE,Surin,95,Bua Chet,2016,0.055132144,31513
5,NE,Surin,95,Bua Chet,2017,0.10427767,31606
5,NE,Surin,95,Bua Chet,2018,0.114661153,30223
5,NE,Surin,95,Bua Chet,2019,0.136195194,30309
5,NE,Surin,95,Bua Chet,2020,0.149358555,30384
5,NE,Surin,95,Bua Chet,2021,0.187358996,30605
6,NE,Nakhon Ratchasima,94,Bua Yai,2014,0.297917169,85203
6,NE,Nakhon Ratchasima,94,Bua Yai,2015,0.345808198,84389
6,NE,Nakhon Ratchasima,94,Bua Yai,2016,0.344998589,84241
6,NE,Nakhon Ratchasima,94,Bua Yai,2017,0.426910021,83703
6,NE,Nakhon Ratchasima,94,Bua Yai,2018,0.471573182,82557
6,NE,Nakhon Ratchasima,94,Bua Yai,2019,0.576991331,82777
6,NE,Nakhon Ratchasima,94,Bua Yai,2020,0.677894964,82979
6,NE,Nakhon Ratchasima,94,Bua Yai,2021,0.816200031,83605
10,NO,Phetchabun,100,Buang Sam Phan,2014,0.243027683,68047
10,NO,Phetchabun,100,Buang Sam Phan,2015,0.278778265,68191
10,NO,Phetchabun,100,Buang Sam Phan,2016,0.342736152,68429
10,NO,Phetchabun,100,Buang Sam Phan,2017,0.540917506,68586
10,NO,Phetchabun,100,Buang Sam Phan,2018,0.523091897,64363
10,NO,Phetchabun,100,Buang Sam Phan,2019,0.581991751,64535
10,NO,Phetchabun,100,Buang Sam Phan,2020,0.601743806,64547
10,NO,Phetchabun,100,Buang Sam Phan,2021,0.760394229,65016
12,NE,Si Sa Ket,96,Bung Bun,2014,0.157618986,8347
12,NE,Si Sa Ket,96,Bung Bun,2015,0.18824924,8374
12,NE,Si Sa Ket,96,Bung Bun,2016,0.194039348,8402
12,NE,Si Sa Ket,96,Bung Bun,2017,0.308818174,8425
12,NE,Si Sa Ket,96,Bung Bun,2018,0.37572298,7983
12,NE,Si Sa Ket,96,Bung Bun,2019,0.396167278,8005
12,NE,Si Sa Ket,96,Bung Bun,2020,0.474035776,8026
12,NE,Si Sa Ket,96,Bung Bun,2021,0.481498691,8084
39,NE,Bueng Kan,391,Muang Bueng Kan,2014,0.262450862,73309
39,NE,Bueng Kan,391,Muang Bueng Kan,2015,0.319967993,74128
39,NE,Bueng Kan,391,Muang Bueng Kan,2016,0.318416926,74387
39,NE,Bueng Kan,391,Muang Bueng Kan,2017,0.468426019,74835
39,NE,Bueng Kan,391,Muang Bueng Kan,2018,0.519491766,70807
39,NE,Bueng Kan,391,Muang Bueng Kan,2019,0.523891628,70971
39,NE,Bueng Kan,391,Muang Bueng Kan,2020,0.560540086,70494
39,NE,Bueng Kan,391,Muang Bueng Kan,2021,0.667874787,71050
39,NE,Bueng Kan,97,Bung Khong Long,2014,0.155480672,31460
39,NE,Bueng Kan,97,Bung Khong Long,2015,0.181860973,31849
39,NE,Bueng Kan,97,Bung Khong Long,2016,0.194884505,31949
39,NE,Bueng Kan,97,Bung Khong Long,2017,0.33082176,32049
39,NE,Bueng Kan,97,Bung Khong Long,2018,0.342131648,30264
39,NE,Bueng Kan,97,Bung Khong Long,2019,0.347521232,30361
39,NE,Bueng Kan,97,Bung Khong Long,2020,0.414914713,30436
39,NE,Bueng Kan,97,Bung Khong Long,2021,0.4842645,30654
14,BKK&VIC,Bangkok,98,Bung Kum,2014,24.7628278,208613
14,BKK&VIC,Bangkok,98,Bung Kum,2015,25.37649276,208666
14,BKK&VIC,Bangkok,98,Bung Kum,2016,26.65146183,209354
14,BKK&VIC,Bangkok,98,Bung Kum,2017,26.64745052,210009
14,BKK&VIC,Bangkok,98,Bung Kum,2018,27.95783874,215500
14,BKK&VIC,Bangkok,98,Bung Kum,2019,29.94016053,216537
14,BKK&VIC,Bangkok,98,Bung Kum,2020,29.57407161,216888
14,BKK&VIC,Bangkok,98,Bung Kum,2021,30.70672582,218472
41,NE,Ubon Ratchathani,103,Buntharik,2014,0.054240054,86764
41,NE,Ubon Ratchathani,103,Buntharik,2015,0.064957966,87060
41,NE,Ubon Ratchathani,103,Buntharik,2016,0.053678449,87348
41,NE,Ubon Ratchathani,103,Buntharik,2017,0.083322714,87207
