id,region,province,district,year,district_meansol
20,NE,Kalasin,Na Du,2014,0.156794569
20,NE,Kalasin,Na Du,2015,0.168105773
20,NE,Kalasin,Na Du,2016,0.137683895
20,NE,Kalasin,Na Du,2017,0.285838379
20,NE,Kalasin,Na Du,2018,0.289529005
20,NE,Kalasin,Na Du,2019,0.277529613
20,NE,Kalasin,Na Du,2020,0.325750463
20,NE,Kalasin,Na Du,2021,0.36584504
41,NE,Ubon Ratchathani,Na Tan,2014,0.083433076
41,NE,Ubon Ratchathani,Na Tan,2015,0.112927148
41,NE,Ubon Ratchathani,Na Tan,2016,0.11587225
41,NE,Ubon Ratchathani,Na Tan,2017,0.208392615
41,NE,Ubon Ratchathani,Na Tan,2018,0.205758844
41,NE,Ubon Ratchathani,Na Tan,2019,0.173110222
41,NE,Ubon Ratchathani,Na Tan,2020,0.239055694
41,NE,Ubon Ratchathani,Na Tan,2021,0.356777994
71,EA,Chanthaburi,Na Yai Am,2014,0.609140138
71,EA,Chanthaburi,Na Yai Am,2015,0.700511302
71,EA,Chanthaburi,Na Yai Am,2016,0.751204117
71,EA,Chanthaburi,Na Yai Am,2017,0.82649734
71,EA,Chanthaburi,Na Yai Am,2018,1.008174528
71,EA,Chanthaburi,Na Yai Am,2019,1.047378395
71,EA,Chanthaburi,Na Yai Am,2020,1.125921622
71,EA,Chanthaburi,Na Yai Am,2021,1.146928137
41,NE,Ubon Ratchathani,Na Yia,2014,0.327529262
41,NE,Ubon Ratchathani,Na Yia,2015,0.396150749
41,NE,Ubon Ratchathani,Na Yia,2016,0.486460261
41,NE,Ubon Ratchathani,Na Yia,2017,0.598278105
41,NE,Ubon Ratchathani,Na Yia,2018,0.558592703
41,NE,Ubon Ratchathani,Na Yia,2019,0.528129086
41,NE,Ubon Ratchathani,Na Yia,2020,0.495457347
41,NE,Ubon Ratchathani,Na Yia,2021,0.615868608
41,NE,Ubon Ratchathani,Nam Khun,2014,0.03652828
41,NE,Ubon Ratchathani,Nam Khun,2015,0.055121275
41,NE,Ubon Ratchathani,Nam Khun,2016,0.044887364
41,NE,Ubon Ratchathani,Nam Khun,2017,0.096489624
41,NE,Ubon Ratchathani,Nam Khun,2018,0.100236307
41,NE,Ubon Ratchathani,Nam Khun,2019,0.098462205
41,NE,Ubon Ratchathani,Nam Khun,2020,0.12856992
41,NE,Ubon Ratchathani,Nam Khun,2021,0.175063482
51,EA,Rayong,Nikhom Pattan,2014,4.935220649
51,EA,Rayong,Nikhom Pattan,2015,5.349640782
51,EA,Rayong,Nikhom Pattan,2016,5.624118885
51,EA,Rayong,Nikhom Pattan,2017,5.767468979
51,EA,Rayong,Nikhom Pattan,2018,6.096886572
51,EA,Rayong,Nikhom Pattan,2019,6.388359058
51,EA,Rayong,Nikhom Pattan,2020,7.383054787
51,EA,Rayong,Nikhom Pattan,2021,8.861754565
66,CE,Chai Nat,Noen Kham,2014,0.194587684
66,CE,Chai Nat,Noen Kham,2015,0.237753207
66,CE,Chai Nat,Noen Kham,2016,0.247234077
66,CE,Chai Nat,Noen Kham,2017,0.385247611
66,CE,Chai Nat,Noen Kham,2018,0.363173582
66,CE,Chai Nat,Noen Kham,2019,0.377495145
66,CE,Chai Nat,Noen Kham,2020,0.384169264
66,CE,Chai Nat,Noen Kham,2021,0.477771503
5,NE,Surin,Non Narai,2014,0.035572699
5,NE,Surin,Non Narai,2015,0.048555537
5,NE,Surin,Non Narai,2016,0.072210653
5,NE,Surin,Non Narai,2017,0.114776582
5,NE,Surin,Non Narai,2018,0.11840567
5,NE,Surin,Non Narai,2019,0.155095524
5,NE,Surin,Non Narai,2020,0.203890752
5,NE,Surin,Non Narai,2021,0.266163751
15,NE,Khon Kaen,Non Sila,2014,0.217756131
15,NE,Khon Kaen,Non Sila,2015,0.290175836
15,NE,Khon Kaen,Non Sila,2016,0.307402032
15,NE,Khon Kaen,Non Sila,2017,0.479655889
15,NE,Khon Kaen,Non Sila,2018,0.635956267
15,NE,Khon Kaen,Non Sila,2019,0.839033322
15,NE,Khon Kaen,Non Sila,2020,1.008383225
15,NE,Khon Kaen,Non Sila,2021,0.991592805
0,NE,Roi Et,Nong Hi,2014,0.120205502
0,NE,Roi Et,Nong Hi,2015,0.165543148
0,NE,Roi Et,Nong Hi,2016,0.135154723
0,NE,Roi Et,Nong Hi,2017,0.232971262
0,NE,Roi Et,Nong Hi,2018,0.235190823
0,NE,Roi Et,Nong Hi,2019,0.234932437
0,NE,Roi Et,Nong Hi,2020,0.337760456
0,NE,Roi Et,Nong Hi,2021,0.455895336
16,NE,Loei,Nong Hin,2014,0.297463971
16,NE,Loei,Nong Hin,2015,0.190084628
16,NE,Loei,Nong Hin,2016,0.168404789
16,NE,Loei,Nong Hin,2017,0.25591004
16,NE,Loei,Nong Hin,2018,0.252808089
16,NE,Loei,Nong Hin,2019,0.309969679
16,NE,Loei,Nong Hin,2020,0.310063356
16,NE,Loei,Nong Hin,2021,0.354481089
66,CE,Chai Nat,Nong Ma Mong,2014,0.092782954
66,CE,Chai Nat,Nong Ma Mong,2015,0.11893484
66,CE,Chai Nat,Nong Ma Mong,2016,0.105048035
66,CE,Chai Nat,Nong Ma Mong,2017,0.176444217
66,CE,Chai Nat,Nong Ma Mong,2018,0.223470255
66,CE,Chai Nat,Nong Ma Mong,2019,0.23546555
66,CE,Chai Nat,Nong Ma Mong,2020,0.256925665
66,CE,Chai Nat,Nong Ma Mong,2021,0.368738864
15,NE,Khon Kaen,Nong Na Kham,2014,0.085463405
15,NE,Khon Kaen,Nong Na Kham,2015,0.12269122
15,NE,Khon Kaen,Nong Na Kham,2016,0.08982479
15,NE,Khon Kaen,Nong Na Kham,2017,0.189254908
15,NE,Khon Kaen,Nong Na Kham,2018,0.192041801
15,NE,Khon Kaen,Nong Na Kham,2019,0.207633687
15,NE,Khon Kaen,Nong Na Kham,2020,0.273146343
15,NE,Khon Kaen,Nong Na Kham,2021,0.369470694
59,SO,Nakhon Si Thammarat,Nophi Tam,2014,0.041456993
59,SO,Nakhon Si Thammarat,Nophi Tam,2015,0.038472855
59,SO,Nakhon Si Thammarat,Nophi Tam,2016,0.039360504
59,SO,Nakhon Si Thammarat,Nophi Tam,2017,0.052056404
59,SO,Nakhon Si Thammarat,Nophi Tam,2018,0.062436916
59,SO,Nakhon Si Thammarat,Nophi Tam,2019,0.059070241
59,SO,Nakhon Si Thammarat,Nophi Tam,2020,0.088260596
59,SO,Nakhon Si Thammarat,Nophi Tam,2021,0.119103833
5,NE,Surin,Phanom Dong Rak,2014,0.082766303
5,NE,Surin,Phanom Dong Rak,2015,0.105336374
5,NE,Surin,Phanom Dong Rak,2016,0.11509399
5,NE,Surin,Phanom Dong Rak,2017,0.162226946
5,NE,Surin,Phanom Dong Rak,2018,0.151900226
5,NE,Surin,Phanom Dong Rak,2019,0.160885144
5,NE,Surin,Phanom Dong Rak,2020,0.189138388
5,NE,Surin,Phanom Dong Rak,2021,0.223045935
12,NE,Si Sa Ket,Pho Si Suwan,2014,0.092043857
12,NE,Si Sa Ket,Pho Si Suwan,2015,0.12668685
12,NE,Si Sa Ket,Pho Si Suwan,2016,0.136321496
12,NE,Si Sa Ket,Pho Si Suwan,2017,0.285581125
12,NE,Si Sa Ket,Pho Si Suwan,2018,0.332186246
12,NE,Si Sa Ket,Pho Si Suwan,2019,0.335718229
12,NE,Si Sa Ket,Pho Si Suwan,2020,0.388886807
12,NE,Si Sa Ket,Pho Si Suwan,2021,0.431948474
13,NE,Nong Khai,Pho Tak,2014,0.170048766
13,NE,Nong Khai,Pho Tak,2015,0.201241814
13,NE,Nong Khai,Pho Tak,2016,0.200690561
13,NE,Nong Khai,Pho Tak,2017,0.386099205
13,NE,Nong Khai,Pho Tak,2018,0.380001471
13,NE,Nong Khai,Pho Tak,2019,0.363703565
13,NE,Nong Khai,Pho Tak,2020,0.3949809
13,NE,Nong Khai,Pho Tak,2021,0.42038642
6,NE,Nakhon Ratchasima,Phra Thong Kham,2014,0.158248894
6,NE,Nakhon Ratchasima,Phra Thong Kham,2015,0.182841481
6,NE,Nakhon Ratchasima,Phra Thong Kham,2016,0.204000236
6,NE,Nakhon Ratchasima,Phra Thong Kham,2017,0.251227871
6,NE,Nakhon Ratchasima,Phra Thong Kham,2018,0.261412825
6,NE,Nakhon Ratchasima,Phra Thong Kham,2019,0.273637485
6,NE,Nakhon Ratchasima,Phra Thong Kham,2020,0.290350499
6,NE,Nakhon Ratchasima,Phra Thong Kham,2021,0.305049979
1,NO,Phayao,Phu Kam Yao,2014,0.094921775
1,NO,Phayao,Phu Kam Yao,2015,0.128038361
1,NO,Phayao,Phu Kam Yao,2016,0.107796607
1,NO,Phayao,Phu Kam Yao,2017,0.17885111
1,NO,Phayao,Phu Kam Yao,2018,0.208037975
1,NO,Phayao,Phu Kam Yao,2019,0.236084627
1,NO,Phayao,Phu Kam Yao,2020,0.282302381
1,NO,Phayao,Phu Kam Yao,2021,0.325700658
70,NO,Nan,Phu Pieng,2014,0.193747219
70,NO,Nan,Phu Pieng,2015,0.234305415
70,NO,Nan,Phu Pieng,2016,0.23624235
70,NO,Nan,Phu Pieng,2017,0.314784744
70,NO,Nan,Phu Pieng,2018,0.322793732
70,NO,Nan,Phu Pieng,2019,0.342265372
70,NO,Nan,Phu Pieng,2020,0.402220748
70,NO,Nan,Phu Pieng,2021,0.412779376
1,NO,Phayao,Phu Sang,2014,0.136334053
1,NO,Phayao,Phu Sang,2015,0.203949715
1,NO,Phayao,Phu Sang,2016,0.157604829
1,NO,Phayao,Phu Sang,2017,0.239197875
1,NO,Phayao,Phu Sang,2018,0.25250091
1,NO,Phayao,Phu Sang,2019,0.327005663
1,NO,Phayao,Phu Sang,2020,0.333295009
1,NO,Phayao,Phu Sang,2021,0.468250492
23,NE,Udon Thani,Prachak Silapakhom,2014,0.239928511
23,NE,Udon Thani,Prachak Silapakhom,2015,0.341216562
23,NE,Udon Thani,Prachak Silapakhom,2016,0.325510623
23,NE,Udon Thani,Prachak Silapakhom,2017,0.457995936
23,NE,Udon Thani,Prachak Silapakhom,2018,0.538867007
23,NE,Udon Thani,Prachak Silapakhom,2019,0.543928129
23,NE,Udon Thani,Prachak Silapakhom,2020,0.66131666
23,NE,Udon Thani,Prachak Silapakhom,2021,0.72147307
13,NE,Nong Khai,Rattana Wapi,2014,0.179737083
13,NE,Nong Khai,Rattana Wapi,2015,0.251098277
13,NE,Nong Khai,Rattana Wapi,2016,0.286385142
13,NE,Nong Khai,Rattana Wapi,2017,0.73324562
13,NE,Nong Khai,Rattana Wapi,2018,0.69729817
13,NE,Nong Khai,Rattana Wapi,2019,0.647460458
13,NE,Nong Khai,Rattana Wapi,2020,0.652697463
13,NE,Nong Khai,Rattana Wapi,2021,0.726605306
13,NE,Nong Khai,Sa Khrai,2014,0.129371862
13,NE,Nong Khai,Sa Khrai,2015,0.175323228
13,NE,Nong Khai,Sa Khrai,2016,0.177971857
13,NE,Nong Khai,Sa Khrai,2017,0.25739591
13,NE,Nong Khai,Sa Khrai,2018,0.262056038
13,NE,Nong Khai,Sa Khrai,2019,0.24450484
13,NE,Nong Khai,Sa Khrai,2020,0.342092012
13,NE,Nong Khai,Sa Khrai,2021,0.463664442
54,NO,Phichit,Sak Lek,2014,0.234672724
54,NO,Phichit,Sak Lek,2015,0.284757447
54,NO,Phichit,Sak Lek,2016,0.291107401
54,NO,Phichit,Sak Lek,2017,0.442323535
54,NO,Phichit,Sak Lek,2018,0.450136682
54,NO,Phichit,Sak Lek,2019,0.466833097
54,NO,Phichit,Sak Lek,2020,0.511326764
54,NO,Phichit,Sak Lek,2021,0.81259439
20,NE,Kalasin,Sam Chai,2014,0.144307995
20,NE,Kalasin,Sam Chai,2015,0.146856062
20,NE,Kalasin,Sam Chai,2016,0.142035138
20,NE,Kalasin,Sam Chai,2017,0.208870177
20,NE,Kalasin,Sam Chai,2018,0.186759411
20,NE,Kalasin,Sam Chai,2019,0.179035784
20,NE,Kalasin,Sam Chai,2020,0.224086778
20,NE,Kalasin,Sam Chai,2021,0.247046537
42,WE,Phachuap Khiri Khan,Sam Roi Yot,2014,0.268552845
42,WE,Phachuap Khiri Khan,Sam Roi Yot,2015,0.317413523
42,WE,Phachuap Khiri Khan,Sam Roi Yot,2016,0.307802762
42,WE,Phachuap Khiri Khan,Sam Roi Yot,2017,0.380320119
42,WE,Phachuap Khiri Khan,Sam Roi Yot,2018,0.395726528
42,WE,Phachuap Khiri Khan,Sam Roi Yot,2019,0.390996407
42,WE,Phachuap Khiri Khan,Sam Roi Yot,2020,0.43888407
42,WE,Phachuap Khiri Khan,Sam Roi Yot,2021,0.473721508
15,NE,Khon Kaen,Sam Sung,2014,0.17845833
15,NE,Khon Kaen,Sam Sung,2015,0.21437291
15,NE,Khon Kaen,Sam Sung,2016,0.190257515
15,NE,Khon Kaen,Sam Sung,2017,0.298104462
15,NE,Khon Kaen,Sam Sung,2018,0.345790283
15,NE,Khon Kaen,Sam Sung,2019,0.437955224
15,NE,Khon Kaen,Sam Sung,2020,0.354387983
15,NE,Khon Kaen,Sam Sung,2021,0.390304324
9,NE,Chaiyaphum,Sap Yai,2014,0.085842105
9,NE,Chaiyaphum,Sap Yai,2015,0.13893397
9,NE,Chaiyaphum,Sap Yai,2016,0.199515651
9,NE,Chaiyaphum,Sap Yai,2017,0.278299035
9,NE,Chaiyaphum,Sap Yai,2018,0.272729882
9,NE,Chaiyaphum,Sap Yai,2019,0.246305817
9,NE,Chaiyaphum,Sap Yai,2020,0.305791579
9,NE,Chaiyaphum,Sap Yai,2021,0.27891832
41,NE,Ubon Ratchathani,Sawang Wirawong,2014,0.274790154
41,NE,Ubon Ratchathani,Sawang Wirawong,2015,0.317738602
41,NE,Ubon Ratchathani,Sawang Wirawong,2016,0.299780924
41,NE,Ubon Ratchathani,Sawang Wirawong,2017,0.377095752
41,NE,Ubon Ratchathani,Sawang Wirawong,2018,0.366692597
41,NE,Ubon Ratchathani,Sawang Wirawong,2019,0.413150946
41,NE,Ubon Ratchathani,Sawang Wirawong,2020,0.511749687
41,NE,Ubon Ratchathani,Sawang Wirawong,2021,0.589697616
6,NE,Nakhon Ratchasima,Sida,2014,0.33426304
6,NE,Nakhon Ratchasima,Sida,2015,0.365143069
6,NE,Nakhon Ratchasima,Sida,2016,0.45189884
6,NE,Nakhon Ratchasima,Sida,2017,0.6235374
6,NE,Nakhon Ratchasima,Sida,2018,0.67772842
6,NE,Nakhon Ratchasima,Sida,2019,0.673370681
6,NE,Nakhon Ratchasima,Sida,2020,0.751981656
6,NE,Nakhon Ratchasima,Sida,2021,1.166260129
12,NE,Si Sa Ket,Sila Lat,2014,0.052613269
12,NE,Si Sa Ket,Sila Lat,2015,0.102107584
12,NE,Si Sa Ket,Sila Lat,2016,0.101535647
12,NE,Si Sa Ket,Sila Lat,2017,0.21232751
12,NE,Si Sa Ket,Sila Lat,2018,0.258027215
12,NE,Si Sa Ket,Sila Lat,2019,0.25100507
12,NE,Si Sa Ket,Sila Lat,2020,0.294163267
12,NE,Si Sa Ket,Sila Lat,2021,0.393789044
55,SO,Phatthalung,Sri Nakarin,2014,0.188887814
55,SO,Phatthalung,Sri Nakarin,2015,0.27971186
55,SO,Phatthalung,Sri Nakarin,2016,0.329412378
55,SO,Phatthalung,Sri Nakarin,2017,0.388191893
55,SO,Phatthalung,Sri Nakarin,2018,0.633593129
55,SO,Phatthalung,Sri Nakarin,2019,0.604922592
55,SO,Phatthalung,Sri Nakarin,2020,0.637562363
55,SO,Phatthalung,Sri Nakarin,2021,0.727711701
5,NE,Surin,Sri Narong,2014,0.051886298
5,NE,Surin,Sri Narong,2015,0.067037078
5,NE,Surin,Sri Narong,2016,0.052648338
5,NE,Surin,Sri Narong,2017,0.099869901
5,NE,Surin,Sri Narong,2018,0.129099715
5,NE,Surin,Sri Narong,2019,0.140859967
5,NE,Surin,Sri Narong,2020,0.160906311
5,NE,Surin,Sri Narong,2021,0.233835128
22,SO,Ranong,Suk Samran,2014,0.120672734
22,SO,Ranong,Suk Samran,2015,0.130742253
22,SO,Ranong,Suk Samran,2016,0.13297241
22,SO,Ranong,Suk Samran,2017,0.167678439
22,SO,Ranong,Suk Samran,2018,0.175263908
22,SO,Ranong,Suk Samran,2019,0.157385022
22,SO,Ranong,Suk Samran,2020,0.176754872
22,SO,Ranong,Suk Samran,2021,0.219746001
6,NE,Nakhon Ratchasima,The Pha Rak,2014,0.037129923
6,NE,Nakhon Ratchasima,The Pha Rak,2015,0.058224111
6,NE,Nakhon Ratchasima,The Pha Rak,2016,0.046115879
6,NE,Nakhon Ratchasima,The Pha Rak,2017,0.089044609
6,NE,Nakhon Ratchasima,The Pha Rak,2018,0.119066714
6,NE,Nakhon Ratchasima,The Pha Rak,2019,0.12931534
6,NE,Nakhon Ratchasima,The Pha Rak,2020,0.161423025
6,NE,Nakhon Ratchasima,The Pha Rak,2021,0.21420098
0,NE,Roi Et,Thung Kao Lua,2014,0.206407369
0,NE,Roi Et,Thung Kao Lua,2015,0.265611381
0,NE,Roi Et,Thung Kao Lua,2016,0.223988576
0,NE,Roi Et,Thung Kao Lua,2017,0.44434848
0,NE,Roi Et,Thung Kao Lua,2018,0.46256542
0,NE,Roi Et,Thung Kao Lua,2019,0.397061724
0,NE,Roi Et,Thung Kao Lua,2020,0.524801098
0,NE,Roi Et,Thung Kao Lua,2021,0.692425191
26,NO,Tak,Wang Chao,2014,0.10647823
26,NO,Tak,Wang Chao,2015,0.129573172
26,NO,Tak,Wang Chao,2016,0.126192117
26,NO,Tak,Wang Chao,2017,0.196206911
26,NO,Tak,Wang Chao,2018,0.195125319
26,NO,Tak,Wang Chao,2019,0.215162533
26,NO,Tak,Wang Chao,2020,0.204288471
26,NO,Tak,Wang Chao,2021,0.238750978
75,EA,Sa Kaew,Wang Sombun,2014,0.12026357
75,EA,Sa Kaew,Wang Sombun,2015,0.137465217
75,EA,Sa Kaew,Wang Sombun,2016,0.134975379
75,EA,Sa Kaew,Wang Sombun,2017,0.176260676
75,EA,Sa Kaew,Wang Sombun,2018,0.182300979
75,EA,Sa Kaew,Wang Sombun,2019,0.301345793
75,EA,Sa Kaew,Wang Sombun,2020,0.402144211
75,EA,Sa Kaew,Wang Sombun,2021,0.464500509
72,NE,Nakhon Phanom,Wang Yang,2014,0.013414122
72,NE,Nakhon Phanom,Wang Yang,2015,0.024709439
72,NE,Nakhon Phanom,Wang Yang,2016,0.018614914
72,NE,Nakhon Phanom,Wang Yang,2017,0.102883332
72,NE,Nakhon Phanom,Wang Yang,2018,0.125268047
72,NE,Nakhon Phanom,Wang Yang,2019,0.093580108
72,NE,Nakhon Phanom,Wang Yang,2020,0.156002552
72,NE,Nakhon Phanom,Wang Yang,2021,0.315722532
28,NO,Lamphun,Wiang Nong Long,2014,1.291567283
28,NO,Lamphun,Wiang Nong Long,2015,1.633467689
28,NO,Lamphun,Wiang Nong Long,2016,1.776424024
28,NO,Lamphun,Wiang Nong Long,2017,1.961766008
28,NO,Lamphun,Wiang Nong Long,2018,2.066649432
28,NO,Lamphun,Wiang Nong Long,2019,2.095015607
28,NO,Lamphun,Wiang Nong Long,2020,2.200003332
28,NO,Lamphun,Wiang Nong Long,2021,2.176844685
25,NO,Chiang Rai,Wieng Chiang,2014,0.047733428
25,NO,Chiang Rai,Wieng Chiang,2015,0.062909101
25,NO,Chiang Rai,Wieng Chiang,2016,0.073228622
25,NO,Chiang Rai,Wieng Chiang,2017,0.107142379
25,NO,Chiang Rai,Wieng Chiang,2018,0.110347008
25,NO,Chiang Rai,Wieng Chiang,2019,0.13540227
25,NO,Chiang Rai,Wieng Chiang,2020,0.341417234
25,NO,Chiang Rai,Wieng Chiang,2021,0.370965685
11,SO,Surat Thani,Wipawadi,2014,0.002986735
11,SO,Surat Thani,Wipawadi,2015,0.003570603
11,SO,Surat Thani,Wipawadi,2016,0.003849107
11,SO,Surat Thani,Wipawadi,2017,0.006952328
11,SO,Surat Thani,Wipawadi,2018,0.006964988
11,SO,Surat Thani,Wipawadi,2019,0.020603434
11,SO,Surat Thani,Wipawadi,2020,0.031980832
11,SO,Surat Thani,Wipawadi,2021,0.028049137
33,SO,Yala,Ka Bang,2014,0.104093986
33,SO,Yala,Ka Bang,2015,0.12028496
33,SO,Yala,Ka Bang,2016,0.198349789
33,SO,Yala,Ka Bang,2017,0.23000711
33,SO,Yala,Ka Bang,2018,0.26927634
33,SO,Yala,Ka Bang,2019,0.215310352
33,SO,Yala,Ka Bang,2020,0.264222949
33,SO,Yala,Ka Bang,2021,0.314244387
57,SO,Pattani,Ka Pho,2014,0.254483007
57,SO,Pattani,Ka Pho,2015,0.368915765
57,SO,Pattani,Ka Pho,2016,0.402520578
57,SO,Pattani,Ka Pho,2017,0.618898895
57,SO,Pattani,Ka Pho,2018,0.610580321
57,SO,Pattani,Ka Pho,2019,0.528871715
57,SO,Pattani,Ka Pho,2020,0.550681935
57,SO,Pattani,Ka Pho,2021,0.736765224
52,EA,Prachin Buri,Kabin Buri,2014,0.752206675
52,EA,Prachin Buri,Kabin Buri,2015,0.847846429
52,EA,Prachin Buri,Kabin Buri,2016,0.937078757
52,EA,Prachin Buri,Kabin Buri,2017,1.083173827
52,EA,Prachin Buri,Kabin Buri,2018,1.104254232
52,EA,Prachin Buri,Kabin Buri,2019,1.133099799
52,EA,Prachin Buri,Kabin Buri,2020,1.22040497
52,EA,Prachin Buri,Kabin Buri,2021,1.270681841
46,NE,Maha Sarakham,Kae Dam,2014,0.162172227
46,NE,Maha Sarakham,Kae Dam,2015,0.181952076
46,NE,Maha Sarakham,Kae Dam,2016,0.17137381
46,NE,Maha Sarakham,Kae Dam,2017,0.293736383
46,NE,Maha Sarakham,Kae Dam,2018,0.309706244
46,NE,Maha Sarakham,Kae Dam,2019,0.326436705
46,NE,Maha Sarakham,Kae Dam,2020,0.404056574
46,NE,Maha Sarakham,Kae Dam,2021,0.552635894
9,NE,Chaiyaphum,Kaeng Khlo,2014,0.242385775
9,NE,Chaiyaphum,Kaeng Khlo,2015,0.299075962
9,NE,Chaiyaphum,Kaeng Khlo,2016,0.2981923
9,NE,Chaiyaphum,Kaeng Khlo,2017,0.36795823
9,NE,Chaiyaphum,Kaeng Khlo,2018,0.400373362
9,NE,Chaiyaphum,Kaeng Khlo,2019,0.369389292
9,NE,Chaiyaphum,Kaeng Khlo,2020,0.408895622
9,NE,Chaiyaphum,Kaeng Khlo,2021,0.466385982
17,CE,Saraburi,Kaeng Khoi,2014,1.71495102
17,CE,Saraburi,Kaeng Khoi,2015,1.863930861
17,CE,Saraburi,Kaeng Khoi,2016,1.979355743
17,CE,Saraburi,Kaeng Khoi,2017,2.163788212
17,CE,Saraburi,Kaeng Khoi,2018,2.044960244
17,CE,Saraburi,Kaeng Khoi,2019,2.261987163
17,CE,Saraburi,Kaeng Khoi,2020,2.388041363
17,CE,Saraburi,Kaeng Khoi,2021,2.575019847
8,WE,Phetchaburi,Kaeng Krachan,2014,0.051978423
8,WE,Phetchaburi,Kaeng Krachan,2015,0.063672997
8,WE,Phetchaburi,Kaeng Krachan,2016,0.063349155
8,WE,Phetchaburi,Kaeng Krachan,2017,0.088258051
8,WE,Phetchaburi,Kaeng Krachan,2018,0.088690069
8,WE,Phetchaburi,Kaeng Krachan,2019,0.105639036
8,WE,Phetchaburi,Kaeng Krachan,2020,0.122100835
8,WE,Phetchaburi,Kaeng Krachan,2021,0.138240141
6,NE,Nakhon Ratchasima,Kaeng Sanam Nang,2014,0.276964769
6,NE,Nakhon Ratchasima,Kaeng Sanam Nang,2015,0.279418887
6,NE,Nakhon Ratchasima,Kaeng Sanam Nang,2016,0.287485822
6,NE,Nakhon Ratchasima,Kaeng Sanam Nang,2017,0.351251488
6,NE,Nakhon Ratchasima,Kaeng Sanam Nang,2018,0.453402259
6,NE,Nakhon Ratchasima,Kaeng Sanam Nang,2019,0.413068841
6,NE,Nakhon Ratchasima,Kaeng Sanam Nang,2020,0.37996578
6,NE,Nakhon Ratchasima,Kaeng Sanam Nang,2021,0.400700653
20,NE,Kalasin,Kamalasai,2014,0.424621536
20,NE,Kalasin,Kamalasai,2015,0.544489739
20,NE,Kalasin,Kamalasai,2016,0.591895794
20,NE,Kalasin,Kamalasai,2017,0.792047131
20,NE,Kalasin,Kamalasai,2018,0.836914608
20,NE,Kalasin,Kamalasai,2019,0.764976258
20,NE,Kalasin,Kamalasai,2020,1.037673398
20,NE,Kalasin,Kamalasai,2021,1.289797963
27,BKK&VIC,Nakhon Pathom,Kamphaeng Saen,2014,1.988337679
27,BKK&VIC,Nakhon Pathom,Kamphaeng Saen,2015,2.166131681
27,BKK&VIC,Nakhon Pathom,Kamphaeng Saen,2016,2.147692091
27,BKK&VIC,Nakhon Pathom,Kamphaeng Saen,2017,2.480229007
27,BKK&VIC,Nakhon Pathom,Kamphaeng Saen,2018,2.660183429
27,BKK&VIC,Nakhon Pathom,Kamphaeng Saen,2019,2.793551933
27,BKK&VIC,Nakhon Pathom,Kamphaeng Saen,2020,2.820775733
27,BKK&VIC,Nakhon Pathom,Kamphaeng Saen,2021,3.04549647
11,SO,Surat Thani,Kanchanadit,2014,0.398761569
11,SO,Surat Thani,Kanchanadit,2015,0.385259176
11,SO,Surat Thani,Kanchanadit,2016,0.424204736
11,SO,Surat Thani,Kanchanadit,2017,0.554594793
11,SO,Surat Thani,Kanchanadit,2018,0.605894503
11,SO,Surat Thani,Kanchanadit,2019,0.551593479
11,SO,Surat Thani,Kanchanadit,2020,0.600676292
11,SO,Surat Thani,Kanchanadit,2021,0.631700578
71,EA,Chanthaburi,Kang Hang Maeo,2014,0.039775297
71,EA,Chanthaburi,Kang Hang Maeo,2015,0.047194898
71,EA,Chanthaburi,Kang Hang Maeo,2016,0.060001486
71,EA,Chanthaburi,Kang Hang Maeo,2017,0.076204408
71,EA,Chanthaburi,Kang Hang Maeo,2018,0.092991976
71,EA,Chanthaburi,Kang Hang Maeo,2019,0.107247956
71,EA,Chanthaburi,Kang Hang Maeo,2020,0.137643446
71,EA,Chanthaburi,Kang Hang Maeo,2021,0.170151368
12,NE,Si Sa Ket,Kantharalak,2014,0.154938312
12,NE,Si Sa Ket,Kantharalak,2015,0.17317028
12,NE,Si Sa Ket,Kantharalak,2016,0.157279403
12,NE,Si Sa Ket,Kantharalak,2017,0.213139396
12,NE,Si Sa Ket,Kantharalak,2018,0.250808257
12,NE,Si Sa Ket,Kantharalak,2019,0.297790327
12,NE,Si Sa Ket,Kantharalak,2020,0.335420804
12,NE,Si Sa Ket,Kantharalak,2021,0.42474854
12,NE,Si Sa Ket,Kanthararom,2014,0.165300524
12,NE,Si Sa Ket,Kanthararom,2015,0.188863689
12,NE,Si Sa Ket,Kanthararom,2016,0.181338014
12,NE,Si Sa Ket,Kanthararom,2017,0.314876151
12,NE,Si Sa Ket,Kanthararom,2018,0.323412639
12,NE,Si Sa Ket,Kanthararom,2019,0.394459095
12,NE,Si Sa Ket,Kanthararom,2020,0.465604748
12,NE,Si Sa Ket,Kanthararom,2021,0.534670467
46,NE,Maha Sarakham,Kantharawichai,2014,0.734345916
46,NE,Maha Sarakham,Kantharawichai,2015,0.794420931
46,NE,Maha Sarakham,Kantharawichai,2016,0.848435057
46,NE,Maha Sarakham,Kantharawichai,2017,1.161992175
46,NE,Maha Sarakham,Kantharawichai,2018,1.284699974
46,NE,Maha Sarakham,Kantharawichai,2019,1.222684734
46,NE,Maha Sarakham,Kantharawichai,2020,1.317604656
46,NE,Maha Sarakham,Kantharawichai,2021,1.425004547
47,SO,Trang,Kantrang,2014,0.490181739
47,SO,Trang,Kantrang,2015,0.512280752
47,SO,Trang,Kantrang,2016,0.573321398
47,SO,Trang,Kantrang,2017,0.699165044
